  0%|          | 0/3602 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 3.2365, 'grad_norm': 24.14102005697424, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.1608, 'grad_norm': 2.7275520044301502, 'learning_rate': 1.774784352552735e-07, 'epoch': 1.46}
{'loss': 1.1998, 'grad_norm': 2.7441685238009446, 'learning_rate': 1.771349304804529e-07, 'epoch': 1.46}
{'loss': 1.2463, 'grad_norm': 2.6012494823601044, 'learning_rate': 1.7679168687582308e-07, 'epoch': 1.46}
{'loss': 1.2017, 'grad_norm': 2.6489103966735983, 'learning_rate': 1.7644870471903894e-07, 'epoch': 1.47}
{'loss': 1.179, 'grad_norm': 2.644300491289923, 'learning_rate': 1.7610598428754336e-07, 'epoch': 1.47}
{'loss': 1.0461, 'grad_norm': 2.793301128242792, 'learning_rate': 1.7576352585856806e-07, 'epoch': 1.47}
{'loss': 1.1513, 'grad_norm': 2.8429863082542215, 'learning_rate': 1.7542132970913248e-07, 'epoch': 1.47}
{'loss': 1.13, 'grad_norm': 2.7100854070841884, 'learning_rate': 1.7507939611604426e-07, 'epoch': 1.47}
{'loss': 1.2047, 'grad_norm': 2.845350226678916, 'learning_rate': 1.747377253558982e-07, 'epoch': 1.47}
{'loss': 1.1828, 'grad_norm': 2.6961115994818594, 'learning_rate': 1.743963177050763e-07, 'epoch': 1.47}
{'loss': 1.1575, 'grad_norm': 2.8202066557029886, 'learning_rate': 1.7405517343974885e-07, 'epoch': 1.47}
{'loss': 1.2263, 'grad_norm': 2.6817843490255147, 'learning_rate': 1.7371429283587174e-07, 'epoch': 1.47}
{'loss': 1.2319, 'grad_norm': 2.675419252745384, 'learning_rate': 1.7337367616918868e-07, 'epoch': 1.47}
{'loss': 1.2002, 'grad_norm': 2.7732498760374993, 'learning_rate': 1.730333237152289e-07, 'epoch': 1.47}
{'loss': 1.1878, 'grad_norm': 2.730396254542934, 'learning_rate': 1.7269323574930861e-07, 'epoch': 1.47}
{'loss': 1.1613, 'grad_norm': 2.6104380495453614, 'learning_rate': 1.7235341254653003e-07, 'epoch': 1.47}
{'loss': 1.2217, 'grad_norm': 2.801396031051537, 'learning_rate': 1.7201385438178067e-07, 'epoch': 1.47}
{'loss': 1.1235, 'grad_norm': 2.8761460383137014, 'learning_rate': 1.716745615297342e-07, 'epoch': 1.47}
{'loss': 1.1394, 'grad_norm': 2.890940189117073, 'learning_rate': 1.713355342648494e-07, 'epoch': 1.47}
{'loss': 1.2159, 'grad_norm': 2.867527501425099, 'learning_rate': 1.7099677286137065e-07, 'epoch': 1.47}
{'loss': 1.2493, 'grad_norm': 2.620385575385245, 'learning_rate': 1.7065827759332635e-07, 'epoch': 1.47}
{'loss': 1.2715, 'grad_norm': 2.7958314790214587, 'learning_rate': 1.7032004873453066e-07, 'epoch': 1.48}
{'loss': 1.2254, 'grad_norm': 2.6303805122569734, 'learning_rate': 1.6998208655858137e-07, 'epoch': 1.48}
{'loss': 1.1698, 'grad_norm': 2.6895229601791124, 'learning_rate': 1.696443913388611e-07, 'epoch': 1.48}
{'loss': 1.2259, 'grad_norm': 2.8276867969948163, 'learning_rate': 1.693069633485366e-07, 'epoch': 1.48}
{'loss': 1.2472, 'grad_norm': 2.7646887621571112, 'learning_rate': 1.689698028605578e-07, 'epoch': 1.48}
{'loss': 1.1542, 'grad_norm': 2.680507089267932, 'learning_rate': 1.686329101476589e-07, 'epoch': 1.48}
{'loss': 1.1193, 'grad_norm': 2.7078778148902543, 'learning_rate': 1.6829628548235714e-07, 'epoch': 1.48}
{'loss': 1.1531, 'grad_norm': 2.5767814257626673, 'learning_rate': 1.6795992913695333e-07, 'epoch': 1.48}
{'loss': 1.2112, 'grad_norm': 2.734079775308708, 'learning_rate': 1.6762384138353075e-07, 'epoch': 1.48}
{'loss': 1.0949, 'grad_norm': 2.573918811971883, 'learning_rate': 1.6728802249395524e-07, 'epoch': 1.48}
{'loss': 1.1527, 'grad_norm': 2.613465554745305, 'learning_rate': 1.6695247273987623e-07, 'epoch': 1.48}
{'loss': 1.1399, 'grad_norm': 2.7877574465432335, 'learning_rate': 1.666171923927242e-07, 'epoch': 1.48}
{'loss': 1.1389, 'grad_norm': 2.774101558097401, 'learning_rate': 1.6628218172371255e-07, 'epoch': 1.48}
{'loss': 1.0989, 'grad_norm': 2.628786834831912, 'learning_rate': 1.6594744100383596e-07, 'epoch': 1.48}
{'loss': 1.1483, 'grad_norm': 2.585565872677504, 'learning_rate': 1.6561297050387114e-07, 'epoch': 1.48}
{'loss': 1.1391, 'grad_norm': 2.669973720515153, 'learning_rate': 1.6527877049437623e-07, 'epoch': 1.48}
{'loss': 1.1578, 'grad_norm': 2.605879342888095, 'learning_rate': 1.649448412456901e-07, 'epoch': 1.48}
{'loss': 1.1835, 'grad_norm': 2.6724107299150246, 'learning_rate': 1.6461118302793307e-07, 'epoch': 1.48}
{'loss': 1.2385, 'grad_norm': 2.764702949665758, 'learning_rate': 1.6427779611100606e-07, 'epoch': 1.49}
{'loss': 1.197, 'grad_norm': 2.511880234128163, 'learning_rate': 1.6394468076459073e-07, 'epoch': 1.49}
{'loss': 1.1372, 'grad_norm': 2.6619577519552413, 'learning_rate': 1.6361183725814852e-07, 'epoch': 1.49}
{'loss': 1.1672, 'grad_norm': 2.606778922457415, 'learning_rate': 1.632792658609216e-07, 'epoch': 1.49}
{'loss': 1.2068, 'grad_norm': 3.0170270450924024, 'learning_rate': 1.6294696684193155e-07, 'epoch': 1.49}
{'loss': 1.1919, 'grad_norm': 2.6729249420169627, 'learning_rate': 1.6261494046997986e-07, 'epoch': 1.49}
{'loss': 1.1904, 'grad_norm': 2.682769247189432, 'learning_rate': 1.6228318701364762e-07, 'epoch': 1.49}
{'loss': 1.1671, 'grad_norm': 2.8798043670323494, 'learning_rate': 1.6195170674129466e-07, 'epoch': 1.49}
{'loss': 1.1933, 'grad_norm': 2.8274339234998713, 'learning_rate': 1.6162049992106024e-07, 'epoch': 1.49}
{'loss': 1.1585, 'grad_norm': 2.7538062912307293, 'learning_rate': 1.6128956682086243e-07, 'epoch': 1.49}
{'loss': 1.2356, 'grad_norm': 2.7167550434076064, 'learning_rate': 1.609589077083978e-07, 'epoch': 1.49}
{'loss': 1.0984, 'grad_norm': 2.6628988182488293, 'learning_rate': 1.606285228511412e-07, 'epoch': 1.49}
{'loss': 1.2133, 'grad_norm': 2.688530697922254, 'learning_rate': 1.6029841251634529e-07, 'epoch': 1.49}
{'loss': 1.2167, 'grad_norm': 2.5536954600097075, 'learning_rate': 1.599685769710417e-07, 'epoch': 1.49}
{'loss': 1.183, 'grad_norm': 2.647258611377158, 'learning_rate': 1.596390164820387e-07, 'epoch': 1.49}
{'loss': 1.1761, 'grad_norm': 2.7896256920069153, 'learning_rate': 1.5930973131592285e-07, 'epoch': 1.49}
{'loss': 1.1895, 'grad_norm': 2.693581966763092, 'learning_rate': 1.5898072173905724e-07, 'epoch': 1.49}
{'loss': 1.1441, 'grad_norm': 2.7945858956342735, 'learning_rate': 1.5865198801758268e-07, 'epoch': 1.49}
{'loss': 1.1594, 'grad_norm': 2.7519158933374364, 'learning_rate': 1.583235304174167e-07, 'epoch': 1.5}
{'loss': 1.1493, 'grad_norm': 2.5690876056571588, 'learning_rate': 1.5799534920425305e-07, 'epoch': 1.5}
{'loss': 1.1631, 'grad_norm': 2.615522176003608, 'learning_rate': 1.576674446435624e-07, 'epoch': 1.5}
{'loss': 1.1682, 'grad_norm': 2.6913400593797814, 'learning_rate': 1.5733981700059152e-07, 'epoch': 1.5}
{'loss': 1.192, 'grad_norm': 2.695465806672732, 'learning_rate': 1.570124665403632e-07, 'epoch': 1.5}
{'loss': 1.1153, 'grad_norm': 2.7293606446103094, 'learning_rate': 1.566853935276758e-07, 'epoch': 1.5}
{'loss': 1.1137, 'grad_norm': 2.726104175954378, 'learning_rate': 1.5635859822710317e-07, 'epoch': 1.5}
{'loss': 1.1826, 'grad_norm': 2.674435515473608, 'learning_rate': 1.5603208090299496e-07, 'epoch': 1.5}
{'loss': 1.1992, 'grad_norm': 2.820628284900056, 'learning_rate': 1.5570584181947567e-07, 'epoch': 1.5}
{'loss': 1.1844, 'grad_norm': 2.749766004575373, 'learning_rate': 1.5537988124044494e-07, 'epoch': 1.5}
{'loss': 1.1069, 'grad_norm': 2.7169053807216046, 'learning_rate': 1.5505419942957664e-07, 'epoch': 1.5}
{'loss': 1.237, 'grad_norm': 2.6247195417709603, 'learning_rate': 1.5472879665031961e-07, 'epoch': 1.5}
{'loss': 1.0876, 'grad_norm': 2.6713144353575244, 'learning_rate': 1.5440367316589708e-07, 'epoch': 1.5}
{'loss': 1.1849, 'grad_norm': 2.9125107612658527, 'learning_rate': 1.5407882923930566e-07, 'epoch': 1.5}
{'loss': 1.2147, 'grad_norm': 2.7723488887061443, 'learning_rate': 1.5375426513331668e-07, 'epoch': 1.5}
{'loss': 1.155, 'grad_norm': 2.9177157774443514, 'learning_rate': 1.5342998111047417e-07, 'epoch': 1.5}
{'loss': 1.1692, 'grad_norm': 2.6742595427937017, 'learning_rate': 1.5310597743309683e-07, 'epoch': 1.5}
{'loss': 1.1568, 'grad_norm': 2.521658986169018, 'learning_rate': 1.5278225436327535e-07, 'epoch': 1.5}
{'loss': 1.1696, 'grad_norm': 2.7883459672070288, 'learning_rate': 1.524588121628743e-07, 'epoch': 1.51}
{'loss': 1.1651, 'grad_norm': 2.724321756553034, 'learning_rate': 1.5213565109353045e-07, 'epoch': 1.51}
{'loss': 1.1703, 'grad_norm': 2.8981870216900827, 'learning_rate': 1.5181277141665355e-07, 'epoch': 1.51}
{'loss': 1.1905, 'grad_norm': 2.698330900996655, 'learning_rate': 1.5149017339342574e-07, 'epoch': 1.51}
{'loss': 1.1476, 'grad_norm': 2.6065042020988556, 'learning_rate': 1.511678572848009e-07, 'epoch': 1.51}
{'loss': 1.1706, 'grad_norm': 2.5930110459552194, 'learning_rate': 1.5084582335150535e-07, 'epoch': 1.51}
{'loss': 1.1433, 'grad_norm': 2.8128809977533273, 'learning_rate': 1.5052407185403693e-07, 'epoch': 1.51}
{'loss': 1.1638, 'grad_norm': 2.7022515514703724, 'learning_rate': 1.502026030526652e-07, 'epoch': 1.51}
{'loss': 1.1306, 'grad_norm': 2.5826720058005526, 'learning_rate': 1.4988141720743074e-07, 'epoch': 1.51}
{'loss': 1.1969, 'grad_norm': 2.8344675886257775, 'learning_rate': 1.4956051457814523e-07, 'epoch': 1.51}
{'loss': 1.1627, 'grad_norm': 2.9692932002274937, 'learning_rate': 1.4923989542439159e-07, 'epoch': 1.51}
{'loss': 1.1571, 'grad_norm': 2.593739874444995, 'learning_rate': 1.489195600055232e-07, 'epoch': 1.51}
{'loss': 1.1303, 'grad_norm': 2.6649869395877492, 'learning_rate': 1.4859950858066423e-07, 'epoch': 1.51}
{'loss': 1.1343, 'grad_norm': 2.592807178231622, 'learning_rate': 1.4827974140870847e-07, 'epoch': 1.51}
{'loss': 1.2252, 'grad_norm': 2.71705268461858, 'learning_rate': 1.479602587483204e-07, 'epoch': 1.51}
{'loss': 1.0682, 'grad_norm': 2.6360773132210893, 'learning_rate': 1.4764106085793426e-07, 'epoch': 1.51}
{'loss': 1.0983, 'grad_norm': 2.84696441348218, 'learning_rate': 1.4732214799575354e-07, 'epoch': 1.51}
{'loss': 1.1843, 'grad_norm': 2.6638316662601964, 'learning_rate': 1.4700352041975167e-07, 'epoch': 1.51}
{'loss': 1.105, 'grad_norm': 2.642712206094404, 'learning_rate': 1.4668517838767057e-07, 'epoch': 1.52}
{'loss': 1.159, 'grad_norm': 2.6474558657259126, 'learning_rate': 1.4636712215702246e-07, 'epoch': 1.52}
{'loss': 1.1308, 'grad_norm': 2.7520170987899117, 'learning_rate': 1.46049351985087e-07, 'epoch': 1.52}
{'loss': 1.1226, 'grad_norm': 2.78790038161227, 'learning_rate': 1.457318681289134e-07, 'epoch': 1.52}
{'loss': 1.2458, 'grad_norm': 2.86003594084105, 'learning_rate': 1.454146708453186e-07, 'epoch': 1.52}
{'loss': 1.1013, 'grad_norm': 2.691225946637016, 'learning_rate': 1.4509776039088818e-07, 'epoch': 1.52}
{'loss': 1.1172, 'grad_norm': 2.699077180482066, 'learning_rate': 1.4478113702197569e-07, 'epoch': 1.52}
{'loss': 1.1097, 'grad_norm': 2.5930760196995384, 'learning_rate': 1.4446480099470203e-07, 'epoch': 1.52}
{'loss': 1.2371, 'grad_norm': 2.5238652637228927, 'learning_rate': 1.4414875256495634e-07, 'epoch': 1.52}
{'loss': 1.11, 'grad_norm': 2.8751713290234826, 'learning_rate': 1.4383299198839415e-07, 'epoch': 1.52}
{'loss': 1.1821, 'grad_norm': 2.8770097680374445, 'learning_rate': 1.435175195204394e-07, 'epoch': 1.52}
{'loss': 1.129, 'grad_norm': 2.76605617921331, 'learning_rate': 1.4320233541628195e-07, 'epoch': 1.52}
{'loss': 1.1971, 'grad_norm': 2.717101828637772, 'learning_rate': 1.4288743993087865e-07, 'epoch': 1.52}
{'loss': 1.1008, 'grad_norm': 2.682358243515913, 'learning_rate': 1.4257283331895313e-07, 'epoch': 1.52}
{'loss': 1.2049, 'grad_norm': 2.7188038832922814, 'learning_rate': 1.4225851583499514e-07, 'epoch': 1.52}
{'loss': 1.1511, 'grad_norm': 2.6765278987309675, 'learning_rate': 1.4194448773326084e-07, 'epoch': 1.52}
{'loss': 1.1612, 'grad_norm': 2.6762917679790483, 'learning_rate': 1.4163074926777186e-07, 'epoch': 1.52}
{'loss': 1.175, 'grad_norm': 2.828423089878208, 'learning_rate': 1.4131730069231547e-07, 'epoch': 1.52}
{'loss': 1.1007, 'grad_norm': 2.701852143311502, 'learning_rate': 1.4100414226044526e-07, 'epoch': 1.53}
{'loss': 1.2281, 'grad_norm': 2.870795797532188, 'learning_rate': 1.4069127422547928e-07, 'epoch': 1.53}
{'loss': 1.2766, 'grad_norm': 2.7485095010969136, 'learning_rate': 1.4037869684050113e-07, 'epoch': 1.53}
{'loss': 1.1136, 'grad_norm': 2.7794441412716955, 'learning_rate': 1.4006641035835887e-07, 'epoch': 1.53}
{'loss': 1.2575, 'grad_norm': 2.581094987567191, 'learning_rate': 1.3975441503166574e-07, 'epoch': 1.53}
{'loss': 1.2097, 'grad_norm': 2.6976918657069078, 'learning_rate': 1.3944271111279937e-07, 'epoch': 1.53}
{'loss': 1.2252, 'grad_norm': 2.6099621085671116, 'learning_rate': 1.391312988539012e-07, 'epoch': 1.53}
{'loss': 1.1162, 'grad_norm': 2.701572885623612, 'learning_rate': 1.3882017850687723e-07, 'epoch': 1.53}
{'loss': 1.2298, 'grad_norm': 2.6798092579616726, 'learning_rate': 1.3850935032339716e-07, 'epoch': 1.53}
{'loss': 1.1779, 'grad_norm': 2.6617589489441174, 'learning_rate': 1.3819881455489456e-07, 'epoch': 1.53}
{'loss': 1.2073, 'grad_norm': 2.6624247364276843, 'learning_rate': 1.37888571452566e-07, 'epoch': 1.53}
{'loss': 1.1998, 'grad_norm': 2.7337812702228725, 'learning_rate': 1.3757862126737184e-07, 'epoch': 1.53}
{'loss': 1.1115, 'grad_norm': 2.701958169646573, 'learning_rate': 1.3726896425003493e-07, 'epoch': 1.53}
{'loss': 1.1605, 'grad_norm': 2.603077567457694, 'learning_rate': 1.369596006510414e-07, 'epoch': 1.53}
{'loss': 1.2113, 'grad_norm': 2.693932747594237, 'learning_rate': 1.3665053072064013e-07, 'epoch': 1.53}
{'loss': 1.1399, 'grad_norm': 2.7917733783886605, 'learning_rate': 1.363417547088419e-07, 'epoch': 1.53}
{'loss': 1.1551, 'grad_norm': 2.688285567560296, 'learning_rate': 1.3603327286542022e-07, 'epoch': 1.53}
{'loss': 1.1977, 'grad_norm': 2.7435151560437836, 'learning_rate': 1.357250854399104e-07, 'epoch': 1.53}
{'loss': 1.1893, 'grad_norm': 2.7421842014348123, 'learning_rate': 1.3541719268160988e-07, 'epoch': 1.54}
{'loss': 1.1641, 'grad_norm': 2.6637909811301697, 'learning_rate': 1.3510959483957745e-07, 'epoch': 1.54}
{'loss': 1.1285, 'grad_norm': 2.654543659843514, 'learning_rate': 1.34802292162633e-07, 'epoch': 1.54}
{'loss': 1.1807, 'grad_norm': 2.5768801586582124, 'learning_rate': 1.344952848993588e-07, 'epoch': 1.54}
{'loss': 1.1913, 'grad_norm': 2.582603551762105, 'learning_rate': 1.3418857329809686e-07, 'epoch': 1.54}
{'loss': 1.2223, 'grad_norm': 2.9633793661450536, 'learning_rate': 1.3388215760695098e-07, 'epoch': 1.54}
{'loss': 1.128, 'grad_norm': 2.621931100274001, 'learning_rate': 1.3357603807378492e-07, 'epoch': 1.54}
{'loss': 1.1434, 'grad_norm': 2.7330218563156743, 'learning_rate': 1.3327021494622327e-07, 'epoch': 1.54}
{'loss': 1.2616, 'grad_norm': 2.660356126471694, 'learning_rate': 1.3296468847165093e-07, 'epoch': 1.54}
{'loss': 1.1491, 'grad_norm': 2.676102337823102, 'learning_rate': 1.326594588972123e-07, 'epoch': 1.54}
{'loss': 1.1331, 'grad_norm': 2.6603403480621624, 'learning_rate': 1.3235452646981222e-07, 'epoch': 1.54}
{'loss': 1.2154, 'grad_norm': 2.856931086018622, 'learning_rate': 1.320498914361148e-07, 'epoch': 1.54}
{'loss': 1.1457, 'grad_norm': 2.7353432953626666, 'learning_rate': 1.317455540425439e-07, 'epoch': 1.54}
{'loss': 1.1568, 'grad_norm': 2.7246730716821586, 'learning_rate': 1.3144151453528208e-07, 'epoch': 1.54}
{'loss': 1.1426, 'grad_norm': 2.626194127901144, 'learning_rate': 1.311377731602716e-07, 'epoch': 1.54}
{'loss': 1.1444, 'grad_norm': 2.737416769747628, 'learning_rate': 1.3083433016321287e-07, 'epoch': 1.54}
{'loss': 1.1779, 'grad_norm': 2.7642335538184972, 'learning_rate': 1.3053118578956552e-07, 'epoch': 1.54}
{'loss': 1.1807, 'grad_norm': 2.6327819407667117, 'learning_rate': 1.3022834028454744e-07, 'epoch': 1.54}
{'loss': 1.1787, 'grad_norm': 2.6065891306065683, 'learning_rate': 1.2992579389313447e-07, 'epoch': 1.55}
{'loss': 1.2131, 'grad_norm': 2.6867688443951323, 'learning_rate': 1.2962354686006083e-07, 'epoch': 1.55}
{'loss': 1.1781, 'grad_norm': 2.7571207822151074, 'learning_rate': 1.2932159942981858e-07, 'epoch': 1.55}
{'loss': 1.1551, 'grad_norm': 2.7936449611401457, 'learning_rate': 1.2901995184665737e-07, 'epoch': 1.55}
{'loss': 1.1328, 'grad_norm': 2.6612785141194557, 'learning_rate': 1.2871860435458416e-07, 'epoch': 1.55}
{'loss': 1.204, 'grad_norm': 2.705768460847158, 'learning_rate': 1.2841755719736298e-07, 'epoch': 1.55}
{'loss': 1.2171, 'grad_norm': 2.706354598930529, 'learning_rate': 1.2811681061851575e-07, 'epoch': 1.55}
{'loss': 1.1701, 'grad_norm': 2.968676197754373, 'learning_rate': 1.278163648613203e-07, 'epoch': 1.55}
{'loss': 1.1637, 'grad_norm': 2.709453599709732, 'learning_rate': 1.275162201688118e-07, 'epoch': 1.55}
{'loss': 1.1356, 'grad_norm': 2.7459676957010823, 'learning_rate': 1.2721637678378132e-07, 'epoch': 1.55}
{'loss': 1.252, 'grad_norm': 2.732945134899599, 'learning_rate': 1.269168349487766e-07, 'epoch': 1.55}
{'loss': 1.2343, 'grad_norm': 2.67730428867364, 'learning_rate': 1.2661759490610146e-07, 'epoch': 1.55}
{'loss': 1.1612, 'grad_norm': 2.8841695156139857, 'learning_rate': 1.2631865689781517e-07, 'epoch': 1.55}
{'loss': 1.2433, 'grad_norm': 2.7020320729918743, 'learning_rate': 1.2602002116573323e-07, 'epoch': 1.55}
{'loss': 1.1717, 'grad_norm': 2.7910424786831687, 'learning_rate': 1.2572168795142623e-07, 'epoch': 1.55}
{'loss': 1.1687, 'grad_norm': 2.8325812395984964, 'learning_rate': 1.2542365749622046e-07, 'epoch': 1.55}
{'loss': 1.2757, 'grad_norm': 3.0075288763598236, 'learning_rate': 1.2512593004119665e-07, 'epoch': 1.55}
{'loss': 1.1389, 'grad_norm': 2.6573251707346324, 'learning_rate': 1.248285058271911e-07, 'epoch': 1.55}
{'loss': 1.1418, 'grad_norm': 2.7468691047445324, 'learning_rate': 1.2453138509479438e-07, 'epoch': 1.56}
{'loss': 1.1935, 'grad_norm': 2.6630882820067674, 'learning_rate': 1.2423456808435167e-07, 'epoch': 1.56}
{'loss': 1.0607, 'grad_norm': 2.6242993154028182, 'learning_rate': 1.2393805503596276e-07, 'epoch': 1.56}
{'loss': 1.1561, 'grad_norm': 2.748544535424852, 'learning_rate': 1.236418461894811e-07, 'epoch': 1.56}
{'loss': 1.1684, 'grad_norm': 2.745239607724232, 'learning_rate': 1.2334594178451424e-07, 'epoch': 1.56}
{'loss': 1.136, 'grad_norm': 2.7260709470771083, 'learning_rate': 1.2305034206042376e-07, 'epoch': 1.56}
{'loss': 1.1296, 'grad_norm': 2.6549447758190445, 'learning_rate': 1.227550472563242e-07, 'epoch': 1.56}
{'loss': 1.1447, 'grad_norm': 2.7568572578690587, 'learning_rate': 1.2246005761108408e-07, 'epoch': 1.56}
{'loss': 1.1798, 'grad_norm': 2.6800386141016213, 'learning_rate': 1.2216537336332434e-07, 'epoch': 1.56}
{'loss': 1.185, 'grad_norm': 2.6743758293352125, 'learning_rate': 1.218709947514198e-07, 'epoch': 1.56}
{'loss': 1.1652, 'grad_norm': 2.73950031861386, 'learning_rate': 1.2157692201349716e-07, 'epoch': 1.56}
{'loss': 1.156, 'grad_norm': 3.020161524650439, 'learning_rate': 1.2128315538743644e-07, 'epoch': 1.56}
{'loss': 1.1232, 'grad_norm': 2.9316559469057495, 'learning_rate': 1.2098969511086926e-07, 'epoch': 1.56}
{'loss': 1.1701, 'grad_norm': 2.671173728116136, 'learning_rate': 1.2069654142118013e-07, 'epoch': 1.56}
{'loss': 1.1247, 'grad_norm': 2.5425667996633545, 'learning_rate': 1.204036945555053e-07, 'epoch': 1.56}
{'loss': 1.2213, 'grad_norm': 2.8954003344887425, 'learning_rate': 1.2011115475073265e-07, 'epoch': 1.56}
{'loss': 1.1767, 'grad_norm': 2.718459491716945, 'learning_rate': 1.1981892224350194e-07, 'epoch': 1.56}
{'loss': 1.1814, 'grad_norm': 2.6023285134469147, 'learning_rate': 1.1952699727020393e-07, 'epoch': 1.56}
{'loss': 1.1393, 'grad_norm': 2.8951489321795902, 'learning_rate': 1.1923538006698154e-07, 'epoch': 1.57}
{'loss': 1.1542, 'grad_norm': 2.5980431887873006, 'learning_rate': 1.1894407086972774e-07, 'epoch': 1.57}
{'loss': 1.1372, 'grad_norm': 2.6499855392284135, 'learning_rate': 1.1865306991408657e-07, 'epoch': 1.57}
{'loss': 1.1167, 'grad_norm': 2.641875106189053, 'learning_rate': 1.1836237743545308e-07, 'epoch': 1.57}
{'loss': 1.1565, 'grad_norm': 2.783956806723914, 'learning_rate': 1.1807199366897258e-07, 'epoch': 1.57}
{'loss': 1.1391, 'grad_norm': 2.560753803325732, 'learning_rate': 1.1778191884954076e-07, 'epoch': 1.57}
{'loss': 1.1038, 'grad_norm': 2.8850314175156195, 'learning_rate': 1.1749215321180312e-07, 'epoch': 1.57}
{'loss': 1.1111, 'grad_norm': 2.7783163140859197, 'learning_rate': 1.1720269699015529e-07, 'epoch': 1.57}
{'loss': 1.1155, 'grad_norm': 2.668145810873328, 'learning_rate': 1.1691355041874273e-07, 'epoch': 1.57}
{'loss': 1.2147, 'grad_norm': 2.7267335902738323, 'learning_rate': 1.1662471373145999e-07, 'epoch': 1.57}
{'loss': 1.1199, 'grad_norm': 2.7356757275132617, 'learning_rate': 1.1633618716195154e-07, 'epoch': 1.57}
{'loss': 1.1598, 'grad_norm': 2.692658634318398, 'learning_rate': 1.160479709436103e-07, 'epoch': 1.57}
{'loss': 1.0936, 'grad_norm': 2.7001809798806766, 'learning_rate': 1.1576006530957865e-07, 'epoch': 1.57}
{'loss': 1.1862, 'grad_norm': 2.6712124886398185, 'learning_rate': 1.1547247049274767e-07, 'epoch': 1.57}
{'loss': 1.1324, 'grad_norm': 2.6881695964461856, 'learning_rate': 1.15185186725757e-07, 'epoch': 1.57}
{'loss': 1.1475, 'grad_norm': 2.6190952929709974, 'learning_rate': 1.1489821424099438e-07, 'epoch': 1.57}
{'loss': 1.2127, 'grad_norm': 2.6863481342847306, 'learning_rate': 1.1461155327059607e-07, 'epoch': 1.57}
{'loss': 1.1669, 'grad_norm': 2.638346222638091, 'learning_rate': 1.1432520404644641e-07, 'epoch': 1.57}
{'loss': 1.1909, 'grad_norm': 2.742799782559653, 'learning_rate': 1.1403916680017711e-07, 'epoch': 1.58}
{'loss': 1.1969, 'grad_norm': 2.8084029715341754, 'learning_rate': 1.1375344176316815e-07, 'epoch': 1.58}
{'loss': 1.1547, 'grad_norm': 2.6841420553259194, 'learning_rate': 1.1346802916654607e-07, 'epoch': 1.58}
{'loss': 1.2141, 'grad_norm': 2.8334286454077913, 'learning_rate': 1.1318292924118584e-07, 'epoch': 1.58}
{'loss': 1.0505, 'grad_norm': 2.578420573404203, 'learning_rate': 1.128981422177086e-07, 'epoch': 1.58}
{'loss': 1.2445, 'grad_norm': 2.727705321715301, 'learning_rate': 1.1261366832648255e-07, 'epoch': 1.58}
{'loss': 1.1477, 'grad_norm': 2.71841966761375, 'learning_rate': 1.1232950779762284e-07, 'epoch': 1.58}
{'loss': 1.1854, 'grad_norm': 2.8921742488578293, 'learning_rate': 1.1204566086099099e-07, 'epoch': 1.58}
{'loss': 1.1862, 'grad_norm': 2.724317673758036, 'learning_rate': 1.1176212774619497e-07, 'epoch': 1.58}
{'loss': 1.2205, 'grad_norm': 2.91811548097186, 'learning_rate': 1.1147890868258853e-07, 'epoch': 1.58}
{'loss': 1.2366, 'grad_norm': 2.797976110012506, 'learning_rate': 1.1119600389927181e-07, 'epoch': 1.58}
{'loss': 1.1201, 'grad_norm': 2.629712758712533, 'learning_rate': 1.1091341362509066e-07, 'epoch': 1.58}
{'loss': 1.1277, 'grad_norm': 2.6699127074028173, 'learning_rate': 1.1063113808863611e-07, 'epoch': 1.58}
{'loss': 1.1708, 'grad_norm': 2.663247426557454, 'learning_rate': 1.1034917751824523e-07, 'epoch': 1.58}
{'loss': 1.193, 'grad_norm': 2.643128963425519, 'learning_rate': 1.1006753214199965e-07, 'epoch': 1.58}
{'loss': 1.1797, 'grad_norm': 2.6418553983908675, 'learning_rate': 1.0978620218772655e-07, 'epoch': 1.58}
{'loss': 1.1977, 'grad_norm': 2.6540743134384743, 'learning_rate': 1.0950518788299773e-07, 'epoch': 1.58}
{'loss': 1.1932, 'grad_norm': 2.572690210910267, 'learning_rate': 1.092244894551298e-07, 'epoch': 1.58}
{'loss': 1.2005, 'grad_norm': 2.7483961296337265, 'learning_rate': 1.0894410713118352e-07, 'epoch': 1.59}
{'loss': 1.122, 'grad_norm': 2.749863037141392, 'learning_rate': 1.0866404113796435e-07, 'epoch': 1.59}
{'loss': 1.146, 'grad_norm': 2.809760127319393, 'learning_rate': 1.0838429170202174e-07, 'epoch': 1.59}
{'loss': 1.2195, 'grad_norm': 2.672218771857498, 'learning_rate': 1.0810485904964883e-07, 'epoch': 1.59}
{'loss': 1.1669, 'grad_norm': 2.901308175196902, 'learning_rate': 1.0782574340688294e-07, 'epoch': 1.59}
